,job_id,mat,tkz_path,is_bpe,v_size,freq_cutoff,sim_cutoff,p_ratio,m_ratio,ulength_mean,ulength_std,util10,util30,util50,used_ulength_mean,used_ulength_std,used_p_ratio,used_m_ratio
99,99,blosum62,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,False,51200,0.005,0.8,0.14407325692641115,0.8261319483765156,4.180525997227483,1.2978490772145057,0.7547689243805767,0.501864615264463,0.33354159751644963,2.9408167456314604,0.9536209439624721,0.2265505134317685,0.33438906238473454
100,100,blosum62,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,False,6400,0.05,0.9,0.1625,0.206875,3.43375,0.7370181896300803,0.99890625,0.985,0.9696875,2.4451244276870128,0.7022950066288135,0.0687678487773066,0.04669910413656759
101,101,blosum62,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,False,1600,0,0.9,0.128125,0.14125,2.771875,0.5037286704997316,0.9975,0.996875,0.996875,2.1204788723404193,0.584516896540125,0.03610988727257009,0.025152078378144992
102,102,blosum62,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,False,3200,0.05,0.9,0.135,0.1584375,3.0675,0.6689234491378682,0.99875,0.99625,0.9915625,2.2905333621829347,0.6198001074752644,0.05135874375859924,0.035264703720459784
103,103,blosum62,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,False,1600,0.2,0.9,0.124375,0.13375,2.77,0.5010058675300741,0.9975,0.996875,0.996875,2.1223431053211375,0.5842855611995476,0.0351104351139268,0.02494905400256543
104,104,blosum62,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,False,1600,0,0.8,0.17375,0.484375,2.825,0.6130741492228149,0.986875,0.978125,0.97375,2.0664769891296877,0.6007597030268472,0.08473247135970063,0.07138480666863928
105,105,blosum62,hf_uniref50_mutbpe_0.7_3_12_0.05_6400.json,False,6400,0.05,0.7,0.1040625,0.8371875,3.3565625,0.6718416557086695,0.999375,0.97953125,0.93796875,2.399886019947377,0.679230838395939,0.09888170903261545,0.2952824211584638
106,106,blosum62,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,False,1600,0.1,0.9,0.1275,0.139375,2.770625,0.5019158884708046,0.9975,0.996875,0.996875,2.1209468091602584,0.5844231970766269,0.0360198845299971,0.025128390806151334
107,107,blosum62,hf_uniref50_mutbpe_0.7_3_12_0.005_1600.json,False,1600,0.005,0.7,0.085,0.69375,2.874375,0.6021378294074391,0.9975,0.98375,0.969375,2.0464019139402105,0.6149934846088095,0.05188832425991916,0.14761160280930993
108,108,blosum62,hf_uniref50_mutbpe_0.7_3_12_0.05_3200.json,False,3200,0.05,0.7,0.114375,0.7715625,3.0284375,0.5552928668921082,0.99875,0.9984375,0.9940625,2.24526083472633,0.6278539467425667,0.08083311075155246,0.23055389577652086
109,109,blosum62,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,False,800,0.05,0.8,0.14,0.36,2.5625,0.607499027847819,0.995,0.99375,0.99375,1.8976508761858641,0.5650738302709575,0.05001469665831355,0.03746099724738923
110,110,blosum62,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,False,51200,0.05,0.9,0.2160657786805203,0.32983086598179756,4.268602788953556,1.9385538860169105,0.8539314870512871,0.5325573219796101,0.3337369633998672,3.025439760250361,1.0767551572960243,0.1453561498063302,0.09546829314852176
111,111,blosum62,hf_uniref50_mutbpe_0.7_3_12_0.005_12800.json,False,12800,0.005,0.7,0.07671875,0.8928125,3.7415625,0.937831952846055,0.913671875,0.809765625,0.72859375,2.5312692598772744,0.7423516994897794,0.11020170708225765,0.3510996042054105
112,112,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,False,800,0.05,0.8,0.04875,0.54625,2.5925,0.6036549089184372,0.995,0.99375,0.99375,1.8918276278898993,0.5866127816860878,0.02391124207684976,0.09538913250199807
113,113,pam250,hf_uniref50_mutbpe_0.9_3_12_0_3200.json,False,3200,0,0.9,0.1578125,0.62875,3.001875,0.5842543600493165,0.9821875,0.9559375,0.9446875,2.2369561764411783,0.6027002248855141,0.08916451201990083,0.14833541088700133
114,114,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_3200.json,False,3200,0.005,0.9,0.1584375,0.6278125,2.9975,0.5607735915180431,0.9878125,0.9615625,0.9503125,2.2377584594379765,0.6034972896725632,0.08931148923146572,0.14857612849398705
115,115,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_51200.json,False,51200,0.2,0.8,0.0577471390071476,0.9283091825176737,4.065714955278678,1.1729286127560197,0.9407296019997656,0.5194117876811312,0.32744209662930124,3.0085460671474373,0.9466605701400758,0.11328175886242448,0.5816962028690135
116,116,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,False,1600,0.1,0.9,0.146875,0.508125,2.78,0.5177040766155316,0.9975,0.996875,0.996875,2.0847151939733863,0.5934449369710162,0.06209164768430946,0.10130977086901113
117,117,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_6400.json,False,6400,0.005,0.9,0.1559375,0.70375,3.383125,0.8954205783816924,0.96375,0.9203125,0.8934375,2.3909908245082514,0.6657302545549839,0.11302502686834269,0.19682594231019657
118,118,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_25600.json,False,25600,0.05,0.9,0.1448828125,0.7927734375,3.8612109375,0.9976706818205748,0.94765625,0.776171875,0.6135546875,2.762005463608381,0.8531648935522335,0.16300480734120412,0.3223280519451013
119,119,pam250,hf_uniref50_mutbpe_0.9_3_12_0_6400.json,False,6400,0,0.9,0.1553125,0.7046875,3.4034375,0.9686703755419439,0.955,0.91234375,0.8859375,2.389146317641008,0.6644178122977755,0.11285198722026513,0.19610059781230135
120,120,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,False,1600,0.2,0.9,0.153125,0.489375,2.77,0.4947251465274725,0.9975,0.996875,0.996875,2.0937307482588148,0.5922430996287144,0.06306139378489681,0.10211525711667375
121,121,pam250,hf_uniref50_mutbpe_0.8_3_12_0_3200.json,False,3200,0,0.8,0.0596875,0.821875,3.0625,0.686469964977715,0.9659375,0.9315625,0.9053125,2.198566003507383,0.6224650044486425,0.05337261649805472,0.23196762428075599
122,122,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,False,51200,0.005,0.8,0.03106231963185399,0.9593245456672647,4.182064581545902,1.0954047335016208,0.6832540363466189,0.44764448950939867,0.31547851181655095,2.873013669617516,0.8803709344112969,0.09585665243508364,0.536102637766498
123,123,pam250,hf_uniref50_mutbpe_0.8_3_12_0_6400.json,False,6400,0,0.8,0.05453125,0.88296875,3.5265625,1.1681214140285991,0.88875,0.8365625,0.79953125,2.3430159253604232,0.6538579697124942,0.06640642953254108,0.29736958650316647
124,124,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_51200.json,False,51200,0.1,0.9,0.14208706861194118,0.8075818831663444,4.0867365871760315,1.2347649923191295,0.8510771273998555,0.5332513036854749,0.3332747407277202,2.9827587206382655,0.9570585181108325,0.18954001999297618,0.391585693765036
125,125,pam250,hf_uniref50_mutbpe_0.8_3_12_0_800.json,False,800,0,0.8,0.04375,0.55375,2.61,0.6252108530435587,0.995,0.9825,0.97375,1.8798664062628776,0.5837331073077734,0.022366789034696206,0.09041444204443824
126,126,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_800.json,False,800,0.005,0.8,0.045,0.5525,2.61,0.6252108530435587,0.995,0.9925,0.98625,1.8824586344816354,0.5846795843543501,0.02273107246388156,0.09158462026577087
127,127,pam250,hf_uniref50_mutbpe_0.9_3_12_0_51200.json,False,51200,0,0.9,0.1257177454005703,0.8335221280418733,4.120424983399086,1.2955737526120545,0.7661028866059919,0.5055661888207492,0.33393226827077066,2.9388792106642154,0.9372006788869233,0.18748584518131783,0.37979651597194874
128,128,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_51200.json,False,51200,0.05,0.8,0.0393354936946082,0.9505719751688596,4.053371334869012,0.8955405245150384,0.8063873814078788,0.486178893530629,0.3271776051223988,2.9403551774877417,0.8889424174633495,0.10080302199087364,0.56664601434021
129,129,pam250,hf_uniref50_mutbpe_0.9_3_12_0_800.json,False,800,0,0.9,0.09875,0.37375,2.54125,0.5905373446652679,0.995,0.99125,0.98875,1.9138845108484095,0.5641577550402345,0.03355334068036767,0.05417543956775909
130,130,pam250,hf_uniref50_mutbpe_0.8_3_12_0_25600.json,False,25600,0,0.8,0.03625,0.9464453125,4.054140625,1.1655256248478787,0.7909765625,0.63109375,0.5155859375,2.6753184032533914,0.793948152866931,0.08590454964053273,0.44903951818231064
131,131,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_25600.json,False,25600,0.005,0.9,0.1365234375,0.805859375,3.895234375,1.0714360721022138,0.8829296875,0.7342578125,0.5915234375,2.738835078250482,0.8479662328138787,0.161711885965048,0.31446499695168184
132,132,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_800.json,False,800,0.1,0.8,0.0525,0.54,2.58375,0.5923888868315744,0.995,0.99375,0.99375,1.8979248427826716,0.5882051680634943,0.02510304586860054,0.09723455341357401
133,133,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,False,25600,0.05,0.8,0.0436328125,0.9384765625,3.8681640625,0.7075086759479096,0.9453125,0.723515625,0.5632421875,2.732974469424429,0.8072267527459757,0.09015103115934832,0.47547491534853475
134,134,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_6400.json,False,6400,0.005,0.8,0.05671875,0.88046875,3.41046875,0.9214075158385611,0.9478125,0.8840625,0.83671875,2.35402681439684,0.6596854746611301,0.06715068811758831,0.30254085726442337
135,135,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,False,3200,0.005,0.8,0.0621875,0.8190625,3.0203125,0.5787958113864721,0.9915625,0.9625,0.93625,2.207849712838871,0.6207315229316523,0.05435369960510043,0.2363412978846783
136,136,pam250,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,False,51200,0,0.8,0.030435546531831403,0.9598032134002303,4.229057259434239,1.1958098395842742,0.6731351150850204,0.445171114538391,0.31446811002869807,2.867486059758998,0.8812895440829047,0.09532864545856083,0.5335270831562074
137,137,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_6400.json,False,6400,0.05,0.8,0.065,0.87203125,3.2996875,0.6516354430093786,0.999375,0.983125,0.9375,2.386112337573959,0.6632990237774793,0.07075696040733473,0.3177667337404639
138,138,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_3200.json,False,3200,0.05,0.8,0.0709375,0.810625,2.9965625,0.519384235021262,0.99875,0.9984375,0.996875,2.2305336018787156,0.6227363479465373,0.0574379697872331,0.24625374957733137
139,139,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_51200.json,False,51200,0.005,0.9,0.126105892232877,0.8332324277874343,4.1185868015545966,1.2892934746526459,0.7670644298185653,0.5063179891803214,0.33384762611565727,2.9394047489514095,0.9374609625448984,0.18759270780731097,0.379866292175285
140,140,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_25600.json,False,25600,0.2,0.8,0.0628125,0.916328125,3.8378125,0.9355703639672569,0.99890625,0.8381640625,0.6209765625,2.794009875358329,0.8498866521463864,0.10296525944915201,0.493714372308586
141,141,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_1600.json,False,1600,0.05,0.9,0.143125,0.515,2.7775,0.5142071621715492,0.9975,0.996875,0.996875,2.0796644326844445,0.5928760684448998,0.06123915515993496,0.10001964525740926
142,142,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_3200.json,False,3200,0.1,0.8,0.0734375,0.8084375,2.9890625,0.5064810307820465,0.99875,0.9984375,0.9984375,2.240720298026418,0.6220507746664979,0.058615312257697574,0.25154698834031597
143,143,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,False,51200,0.05,0.9,0.134177066854163,0.8204527255327044,4.0883771801332,1.2251043742197514,0.8135583289388879,0.5204781156618035,0.33393879025800277,2.963835989542078,0.9479195112943702,0.18789630973388616,0.38705416222424677
144,144,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_6400.json,False,6400,0.1,0.8,0.06921875,0.86671875,3.3128125,0.6240165727570707,0.999375,0.99921875,0.9853125,2.404116817975313,0.6749727468179493,0.07252687811592239,0.3266544480982313
145,145,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_12800.json,False,12800,0.1,0.8,0.057421875,0.908828125,3.621875,0.6573090891586109,0.9996875,0.9578125,0.84640625,2.573278912615343,0.749147964667633,0.08269016652921143,0.4037921360566023
146,146,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_800.json,False,800,0.1,0.9,0.1,0.37,2.535,0.5802550041467084,0.995,0.99375,0.99375,1.917195590565373,0.565019312450544,0.03386484960687611,0.0553003378174919
147,147,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_6400.json,False,6400,0.2,0.8,0.0825,0.85203125,3.33921875,0.6517981060258684,0.999375,0.99921875,0.99921875,2.4268800266063724,0.6849779603685937,0.07951220480676321,0.3288152080163982
148,148,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_12800.json,False,12800,0.2,0.9,0.1659375,0.72640625,3.6515625,0.6382578903702579,0.999609375,0.986015625,0.895546875,2.595853730163358,0.7649165220446763,0.1378331958064004,0.26068219381524194
149,149,pam250,hf_uniref50_mutbpe_0.9_3_12_0_25600.json,False,25600,0,0.9,0.1361328125,0.8061328125,3.9017578125,1.0884533470194024,0.88046875,0.7330078125,0.59125,2.738126669566719,0.8478616326080796,0.16152687116777006,0.3142132453994677
150,150,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_3200.json,False,3200,0.2,0.8,0.09125,0.78625,3.0015625,0.5193932628743125,0.99875,0.9984375,0.9984375,2.2629151005622377,0.6235979988447441,0.06596534644604543,0.25395423362914804
151,151,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_25600.json,False,25600,0.005,0.8,0.0374609375,0.945,3.963671875,0.9571509436718092,0.818046875,0.6469921875,0.5246484375,2.6854379712124943,0.7950299088148921,0.08649360372051834,0.4532217595364014
152,152,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_25600.json,False,25600,0.1,0.9,0.1514453125,0.78265625,3.8591796875,0.9793233842438828,0.9794140625,0.8005859375,0.6259765625,2.775676884788136,0.8577882758445085,0.16446777958404726,0.32565203220373046
153,153,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_6400.json,False,6400,0.1,0.9,0.1671875,0.6828125,3.35328125,0.6695006680465434,0.999375,0.9940625,0.9703125,2.4126414766789206,0.6760234138159429,0.11426166490157044,0.20312655390987716
154,154,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_1600.json,False,1600,0.005,0.9,0.14,0.52375,2.788125,0.5428334477258944,0.996875,0.9875,0.979375,2.0736843190513414,0.5929865207956984,0.06083596235207669,0.09850994153362239
155,155,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_800.json,False,800,0.2,0.9,0.1025,0.36375,2.53375,0.5781684754312346,0.995,0.99375,0.99375,1.9198077357100098,0.5659244558683826,0.034035072770284454,0.055502369592989854
156,156,pam250,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,False,1600,0,0.9,0.14,0.52375,2.788125,0.5428334477258944,0.99625,0.986875,0.97875,2.0736007482794916,0.592984766022492,0.060833510624837744,0.09846567089760735
157,157,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_3200.json,False,3200,0.1,0.9,0.1709375,0.6015625,2.99625,0.5635469659838892,0.99875,0.9984375,0.9984375,2.2562551505251,0.6072160861913133,0.09118136283161836,0.15273863381534583
158,158,pam250,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,False,1600,0,0.8,0.056875,0.720625,2.855,0.5845413204787938,0.993125,0.96375,0.94,2.0351953370920257,0.6130689281186678,0.03838625809435538,0.1568593993131917
159,159,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_12800.json,False,12800,0.005,0.9,0.1428125,0.77140625,3.687109375,0.827201480764208,0.933671875,0.858828125,0.787578125,2.551218373722859,0.7472855565096248,0.1352522710820131,0.25167942799013593
160,160,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_3200.json,False,3200,0.2,0.9,0.1775,0.58125,2.9975,0.5472315158858665,0.99875,0.9984375,0.9984375,2.2669708567498117,0.6098066674616712,0.0918078622808293,0.15341096492131356
161,161,pam250,hf_uniref50_mutbpe_0.8_3_12_0_12800.json,False,12800,0,0.8,0.04390625,0.923125,3.898359375,1.4147870635195785,0.841953125,0.7453125,0.6728125,2.4947152452022943,0.7238384176361254,0.07620560265869317,0.36772067845657064
162,162,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_6400.json,False,6400,0.2,0.9,0.1734375,0.66515625,3.36359375,0.6487172652917024,0.999375,0.99921875,0.99734375,2.424691939803876,0.6835994577990266,0.1144689660311852,0.20385321824821037
163,163,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_12800.json,False,12800,0.05,0.9,0.153046875,0.756796875,3.65359375,0.6899111505802585,0.990703125,0.91609375,0.833515625,2.570414907596615,0.7540232547290592,0.13649965361728003,0.2576520491183825
164,164,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_51200.json,False,51200,0.1,0.8,0.04511557082617523,0.9439520537248165,4.037170076526628,1.076566548223883,0.8687138841168203,0.5009956270498204,0.32635092925191317,2.9709527800221323,0.9184827681361372,0.10399470611371087,0.5784462395400292
165,165,pam250,hf_uniref50_mutbpe_0.9_3_12_0.005_800.json,False,800,0.005,0.9,0.09875,0.37375,2.54125,0.5905373446652679,0.995,0.99125,0.98875,1.9138845108484095,0.5641577550402345,0.03355334068036767,0.05417543956775909
166,166,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_51200.json,False,51200,0.2,0.9,0.1590531804777064,0.7786848426849989,4.096302950998965,1.3528793771252847,0.9103372849247114,0.5353397261879187,0.3341796379118411,3.0100629632451374,0.9872539227045712,0.19113480773626182,0.39290425450864724
167,167,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_25600.json,False,25600,0.1,0.8,0.0499609375,0.9309375,3.8443359375,0.761147829169747,0.994375,0.7776171875,0.59140625,2.7625086184314194,0.8268690858906607,0.09343778085598223,0.48876601042976914
168,168,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_1600.json,False,1600,0.005,0.8,0.058125,0.71875,2.8525,0.5817690990013525,0.9975,0.979375,0.955625,2.039216499524089,0.6139046391596577,0.03883575233607433,0.15862152743310678
169,169,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_800.json,False,800,0.2,0.8,0.06125,0.5225,2.5675,0.5816929674540358,0.995,0.99375,0.99375,1.9110560034135677,0.585356462548516,0.027925437039455558,0.09894716657467655
170,170,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_12800.json,False,12800,0.2,0.8,0.06875,0.896015625,3.629765625,0.6202849679227856,0.9996875,0.999609375,0.9165625,2.5990195701835717,0.7589117997108034,0.09025153542366862,0.4068728527180902
171,171,pam250,hf_uniref50_mutbpe_0.8_3_12_0.005_12800.json,False,12800,0.005,0.8,0.04609375,0.921015625,3.74515625,1.0767376599699348,0.896875,0.78734375,0.704375,2.510665512986,0.729182447824301,0.07716058383806862,0.37480826678392604
172,172,pam250,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,False,12800,0.1,0.9,0.15765625,0.7471875,3.6475,0.6589500535400201,0.999609375,0.948046875,0.858671875,2.5811030195448192,0.7586408237176433,0.1376031744698484,0.2603077641705071
173,173,pam250,hf_uniref50_mutbpe_0.9_3_12_0_12800.json,False,12800,0,0.9,0.141875,0.7728125,3.7,0.8729781144695663,0.926640625,0.852890625,0.78328125,2.549235670338308,0.746529399794176,0.1350052073713657,0.2510150024605247
174,174,pam250,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,False,25600,0.2,0.9,0.1625390625,0.76171875,3.86015625,0.9838605273943766,0.9987890625,0.8369140625,0.644453125,2.7939562451729114,0.865565417989177,0.16511774686532846,0.3263435154489565
175,175,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,False,1600,0.05,0.8,0.064375,0.70875,2.7975,0.5188082268383444,0.9975,0.996875,0.996875,2.0623104124513443,0.6129871875956153,0.04121278985345476,0.16893692459599322
176,176,pam250,hf_uniref50_mutbpe_0.8_3_12_0.1_1600.json,False,1600,0.1,0.8,0.066875,0.708125,2.795,0.5105270792883363,0.9975,0.996875,0.996875,2.070992648583338,0.6143939497107427,0.04228939010770789,0.1736125730314014
177,177,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,False,3200,0.05,0.9,0.1653125,0.611875,2.9859375,0.519806871192122,0.99875,0.998125,0.9934375,2.249917045153978,0.6043449315329341,0.09017880722575097,0.1516645425005921
178,178,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_800.json,False,800,0.05,0.9,0.10125,0.37,2.53625,0.5823313702532058,0.995,0.99375,0.99375,1.9166420353879574,0.5648985852070768,0.034001473372057285,0.0550216275910055
179,179,pam250,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,False,6400,0.05,0.9,0.16328125,0.68984375,3.35453125,0.7225271014772526,0.999375,0.9734375,0.94609375,2.4054652788816075,0.6728916394181049,0.11355432303511698,0.2012919647732158
180,180,pam250,hf_uniref50_mutbpe_0.8_3_12_0.05_12800.json,False,12800,0.05,0.8,0.05265625,0.914765625,3.62421875,0.703172867236274,0.999453125,0.90203125,0.793046875,2.5514587415921226,0.7412503045422016,0.08070916605825464,0.3942031355428213
181,181,pam250,hf_uniref50_mutbpe_0.8_3_12_0.2_1600.json,False,1600,0.2,0.8,0.079375,0.690625,2.785625,0.5085075927234626,0.9975,0.996875,0.996875,2.0870340934313343,0.6121876084038816,0.046138275974841554,0.17575225214135132
182,182,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,False,800,0.05,0.8,0.14125,0.38625,2.55125,0.6023512025504868,0.995,0.99375,0.99375,1.9041303112826704,0.5622650161531967,0.0496790765888095,0.04873798123988602
183,183,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_12800.json,False,12800,0.05,0.7,0.075625,0.89359375,3.661328125,0.6775021004909303,0.997734375,0.89796875,0.7903125,2.552498699807613,0.7522690752094384,0.10242251107182461,0.36935270031615325
184,184,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_6400.json,False,6400,0.005,0.8,0.1734375,0.71609375,3.496875,1.0215629180020127,0.95375,0.91140625,0.873125,2.382545600998465,0.6761982724224349,0.15030903200482865,0.18484566706384867
185,185,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_800.json,False,800,0,0.9,0.01125,0.01125,2.52,0.5873936406800717,0.995,0.99375,0.99375,1.945772694645198,0.5625701955190225,0.002831735346589667,0.0008666082830303605
186,186,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,False,25600,0.05,0.8,0.1559375,0.8037109375,3.8953515625,0.9693664673078173,0.9416015625,0.7625390625,0.6091015625,2.7577839881965205,0.8637369944172804,0.2076987864089469,0.3126017501049208
187,187,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,False,1600,0,0.8,0.191875,0.538125,2.849375,0.7120421243625912,0.985625,0.973125,0.964375,2.0632221884645303,0.5965046787664577,0.08974911320781813,0.09009181905653406
188,188,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,False,1600,0.1,0.9,0.033125,0.035625,2.77625,0.5185113028970728,0.9975,0.996875,0.996875,2.121331354887602,0.5850236573292702,0.00764995393939022,0.003544672655185136
189,189,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,False,3200,0.005,0.8,0.1978125,0.62375,3.0478125,0.6199972490082057,0.99,0.97375,0.9615625,2.2377652493971163,0.6121448957712902,0.12584627001972173,0.139238922620398
190,190,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,False,1600,0.2,0.9,0.029375,0.03125,2.7725,0.5058692418067429,0.9975,0.996875,0.996875,2.122209153739772,0.5845377495167766,0.006968351017349705,0.0034131951685025318
191,191,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,False,1600,0,0.9,0.034375,0.039375,2.77875,0.521985373795603,0.99625,0.995625,0.995625,2.1204002255634196,0.5852098605368559,0.007992378225846333,0.0035907480662843642
192,192,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_800.json,False,800,0,0.7,0.0525,0.545,2.6375,0.6626784124656053,0.99375,0.97625,0.9625,1.873546810840069,0.5794649657072426,0.02552579520578726,0.08116248866447463
193,193,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_51200.json,False,51200,0,0.7,0.05068827491945719,0.9408962218100166,4.262013082104852,1.2081640514089393,0.6892121448794298,0.4608220247974226,0.3279507956653324,2.889256045094745,0.8959193007820206,0.12879961293633627,0.5106151948605676
194,194,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_12800.json,False,12800,0.005,0.9,0.22328125,0.30734375,3.75890625,1.090555119464989,0.97,0.943984375,0.9028125,2.611748812786504,0.8069894113261208,0.0662203600931946,0.04403783265085305
195,195,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_51200.json,False,51200,0.2,0.8,0.18110805163356572,0.77919034507001,4.110980920577265,1.3699412267457733,0.9042513718827504,0.530806335071377,0.3349346768996426,3.012445765583145,0.9987848406716272,0.2452058722533551,0.3808486234472407
