,job_id,mat,tkz_path,is_bpe,v_size,freq_cutoff,sim_cutoff,p_ratio,m_ratio,ulength_mean,ulength_std,util10,util30,util50,used_ulength_mean,used_ulength_std,used_p_ratio,used_m_ratio
196,196,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_25600.json,False,25600,0.005,0.7,0.0566015625,0.92796875,4.0059765625,0.9394764208781667,0.81,0.65203125,0.5335546875,2.6924327358080027,0.8027806191101172,0.11397248878240544,0.43012258793727687
197,197,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_1600.json,False,1600,0.005,0.7,0.07375,0.705625,2.88,0.6089595798213212,0.9975,0.98125,0.963125,2.0368128104308734,0.6120787310141401,0.046485701342128344,0.14737938874789955
198,198,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_800.json,False,800,0,0.8,0.13625,0.395,2.56,0.6118561595260257,0.98875,0.98375,0.98375,1.900351993606894,0.5624878105171102,0.04907657185832543,0.048046470267959544
199,199,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_51200.json,False,51200,0.1,0.7,0.06954398984474172,0.9194609901376819,4.079562542720438,1.139838472605864,0.8557562738013866,0.5101259642613026,0.33215506298213066,2.9766754332573995,0.9403591035856116,0.13680200259284434,0.5444720160629343
200,200,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,False,51200,0.05,0.9,0.26892052889592,0.3789379113689186,4.262006601433566,1.9102119761389167,0.8724829593172009,0.5352043905392473,0.3349934571590399,3.0291884677690533,1.0771899787708137,0.12890434605455267,0.0893606056589948
201,201,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_800.json,False,800,0.2,0.8,0.1625,0.35625,2.54375,0.5861018099823448,0.995,0.99375,0.99375,1.9187959374292645,0.5681476451452987,0.0554294951793614,0.0503072251906444
202,202,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_12800.json,False,12800,0,0.9,0.222890625,0.308515625,3.76296875,1.1020599222157,0.968515625,0.9425,0.901328125,2.611299997415247,0.80678052020593,0.06620744614242131,0.044005479676464454
203,203,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_800.json,False,800,0.005,0.8,0.13875,0.39125,2.565,0.6194793728339212,0.995,0.9925,0.99125,1.9016701318005778,0.5636090205433216,0.049523179867825534,0.04811151276237656
204,204,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_51200.json,False,51200,0.1,0.9,0.2658489902738174,0.36182180383578766,4.257665716182961,2.0022624271506273,0.8906488027811413,0.5357017304011562,0.3350064450607398,3.0370506316811907,1.0894253020334927,0.12660212677988922,0.08958430221863982
205,205,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_51200.json,False,51200,0.005,0.7,0.05122906879276399,0.9403497144193844,4.2329675042398485,1.1525838610036407,0.6975574572603754,0.4633033782334938,0.3279401157917308,2.894708533603132,0.8960326034516085,0.12914852370679364,0.5131625617490823
206,206,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_3200.json,False,3200,0,0.7,0.0878125,0.8,3.141875,0.830714834708752,0.955625,0.913125,0.8928125,2.2062255955732146,0.6232039741551789,0.06954854041609404,0.22018145256584148
207,207,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_12800.json,False,12800,0.2,0.7,0.098046875,0.8690625,3.641640625,0.6173017526102494,0.999609375,0.996953125,0.9084375,2.5976906364944528,0.7645029712558412,0.1140563183561829,0.38104497841532003
208,208,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_25600.json,False,25600,0.2,0.8,0.1843359375,0.763203125,3.86984375,1.3036909590106536,0.998671875,0.8357421875,0.649609375,2.7983501504726918,0.8999543417440757,0.21661541294679842,0.3148295473373657
209,209,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_3200.json,False,3200,0.005,0.9,0.08875,0.115,3.12125,0.838834504559384,0.993125,0.98625,0.983125,2.2874278204260285,0.6222807418865939,0.019915731394180805,0.01103231420027534
210,210,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_1600.json,False,1600,0.05,0.9,0.034375,0.038125,2.778125,0.5211201524200407,0.9975,0.996875,0.996875,2.1207388343326,0.5851886377356533,0.007993654536479227,0.003590362947093979
211,211,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_25600.json,False,25600,0.05,0.9,0.254453125,0.347265625,3.9403125,1.4401181516238009,0.9666796875,0.8734375,0.67515625,2.815820061814616,0.9227601325324277,0.09617613538380869,0.06739027651127318
212,212,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_6400.json,False,6400,0.005,0.9,0.166875,0.2228125,3.476875,0.8645198174524008,0.9875,0.97484375,0.96640625,2.4408669458843923,0.704965607645565,0.0399898636110698,0.025057003397477507
213,213,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_1600.json,False,1600,0.2,0.7,0.10625,0.666875,2.789375,0.5137383222905108,0.9975,0.996875,0.996875,2.0873180171006873,0.6065337161028216,0.056011161080072994,0.1633380633454315
214,214,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_6400.json,False,6400,0,0.7,0.08125,0.86125,3.56734375,1.2024987556521203,0.90234375,0.84296875,0.8065625,2.354016795979315,0.6632492732283892,0.0862780630329605,0.28387813887245356
215,215,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_12800.json,False,12800,0.1,0.8,0.1709375,0.758828125,3.66234375,0.6964830610912669,0.999609375,0.943203125,0.849375,2.576588520173795,0.7657820345365164,0.17904095153237365,0.25093168005662575
216,216,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_25600.json,False,25600,0.1,0.7,0.0744140625,0.908125,3.8580859375,0.860327117422279,0.9926171875,0.7895703125,0.6021875,2.7691911218872467,0.8516457378341149,0.12192717322152564,0.46140473118354935
217,217,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_12800.json,False,12800,0.2,0.9,0.21671875,0.276796875,3.7225,1.1671172473057334,0.997890625,0.983828125,0.939921875,2.62316758534156,0.8238724892327265,0.06243420569804887,0.04440702638980626
218,218,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_1600.json,False,1600,0.1,0.7,0.09125,0.68375,2.828125,0.5766643937459499,0.9975,0.996875,0.996875,2.069902017761269,0.616306049832408,0.051221569040561424,0.16009241757505654
219,219,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_1600.json,False,1600,0.05,0.7,0.08625,0.689375,2.848125,0.6054238768575024,0.9975,0.996875,0.996875,2.0610150046120315,0.6170608749634536,0.04968762826076953,0.15658521880740003
220,220,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_25600.json,False,25600,0.1,0.9,0.2525390625,0.3367578125,3.92578125,1.4139509090246956,0.9790625,0.8848046875,0.6753125,2.82022697772504,0.9229721404811482,0.09468040316187698,0.06751728820853102
221,221,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_12800.json,False,12800,0.005,0.8,0.15296875,0.78265625,3.76171875,1.0061628281782045,0.92015625,0.83921875,0.76265625,2.542950549704419,0.7531486107832516,0.17571220668619505,0.24027980480188826
222,222,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_51200.json,False,51200,0.05,0.8,0.1480989669784608,0.8267882598761936,4.114472065457244,1.2194794908976203,0.8114979788709016,0.5176433829990822,0.33654240465543167,2.9638074034482087,0.9606554153076753,0.23665153612809586,0.3796164385029675
223,223,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_800.json,False,800,0.2,0.9,0.00875,0.00875,2.5175,0.5831971353009882,0.995,0.99375,0.99375,1.9462634212355334,0.5624543219277481,0.0023642891267770766,0.0008008515909580126
224,224,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_3200.json,False,3200,0.1,0.8,0.205,0.606875,3.035625,0.5640968875386487,0.99875,0.9984375,0.9984375,2.2499580006435154,0.6139585904876336,0.12648975683491223,0.14241168237015486
225,225,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_6400.json,False,6400,0.1,0.8,0.18703125,0.694375,3.38203125,0.6758548260231098,0.999375,0.99765625,0.96546875,2.407216691136038,0.684902775750562,0.15254776314692872,0.192800912884903
226,226,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_6400.json,False,6400,0.2,0.8,0.20359375,0.6653125,3.384375,0.6525027849418964,0.999375,0.99921875,0.996875,2.4251208947361382,0.6927593832436886,0.1577524222243316,0.19211252686275665
227,227,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_800.json,False,800,0.1,0.7,0.06,0.52625,2.59125,0.6161558224157839,0.995,0.99375,0.99375,1.894339916011751,0.5816406350749572,0.02795318734352379,0.08852029596152777
228,228,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_6400.json,False,6400,0.05,0.8,0.18203125,0.703125,3.3928125,0.7285473728028108,0.999375,0.978125,0.93734375,2.3984691807333065,0.6816752682862145,0.15142570363190697,0.19071552455970192
229,229,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_3200.json,False,3200,0.05,0.8,0.2021875,0.6153125,3.035625,0.5723488701256467,0.99875,0.9984375,0.9928125,2.243852002430366,0.6127681036746648,0.12587306418310382,0.14140422299937233
230,230,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_3200.json,False,3200,0.2,0.8,0.2203125,0.5759375,3.038125,0.5650409335992401,0.99875,0.9984375,0.9984375,2.264544977954261,0.6190162822425456,0.13117966965065606,0.14138863078960368
231,231,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_25600.json,False,25600,0,0.7,0.0555859375,0.9291015625,4.064375,1.07032149792037,0.795390625,0.6423828125,0.526875,2.686086438489993,0.8023336996832561,0.11347099010873436,0.42702470588620933
232,232,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_12800.json,False,12800,0,0.8,0.14984375,0.78609375,3.82046875,1.1431434171688954,0.903359375,0.824609375,0.75140625,2.5378302574154215,0.7516920423263925,0.1746849753522807,0.23857588304170843
233,233,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_3200.json,False,3200,0,0.8,0.1965625,0.6259375,3.0671875,0.6848867966277792,0.9778125,0.96125,0.9490625,2.2347001562729782,0.61110264253324,0.12542280163351321,0.13809543721688652
234,234,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_6400.json,False,6400,0.1,0.9,0.165,0.2075,3.4390625,0.7183695112190968,0.999375,0.996875,0.98828125,2.445899128239943,0.7068986443546171,0.03896747667378274,0.025420300842729764
235,235,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_800.json,False,800,0.005,0.9,0.01125,0.01125,2.52,0.5873936406800717,0.995,0.99375,0.99375,1.945772694645198,0.5625701955190225,0.002831735346589667,0.0008666082830303605
236,236,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_800.json,False,800,0.2,0.7,0.07375,0.50125,2.55875,0.5826429253608864,0.995,0.99375,0.99375,1.910412781787907,0.5769453947366388,0.03170147414419265,0.08997957729525746
237,237,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_51200.json,False,51200,0.1,0.8,0.15855159078924239,0.8118786742446437,4.096111404074139,1.2088058720650268,0.8504326087381106,0.5314935255170797,0.33688795140719907,2.984142248770799,0.96848483839213,0.23893341476303606,0.38412911175714165
238,238,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_12800.json,False,12800,0.005,0.7,0.068828125,0.901484375,3.753359375,0.9639309456328642,0.91234375,0.807265625,0.724921875,2.5224735760745802,0.7391680557120321,0.10025933965354265,0.35661169043006236
239,239,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_1600.json,False,1600,0.005,0.8,0.19375,0.535625,2.824375,0.6314903775478964,0.99625,0.985,0.976875,2.065743426432305,0.596541518690648,0.09024625984814377,0.09091439586629586
240,240,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_51200.json,False,51200,0.2,0.7,0.0875373527860784,0.8983222983926095,4.087654537997305,1.1735912967910396,0.9208023280795297,0.5283099939454308,0.33376301244116324,3.009744394646895,0.9656568766028758,0.147082381434719,0.5464545568566764
241,241,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_3200.json,False,3200,0.1,0.9,0.0859375,0.1009375,3.07375,0.6616817642277875,0.99875,0.9984375,0.9978125,2.2911294316934105,0.6229807229287527,0.019212828462332722,0.011091485285411479
242,242,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_6400.json,False,6400,0,0.8,0.16953125,0.72125,3.5771875,1.2126507571779275,0.9271875,0.88734375,0.8515625,2.3764513453122635,0.6726957384302674,0.14935958047142292,0.18288296252154523
243,243,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_800.json,False,800,0.005,0.7,0.05375,0.53875,2.6275,0.6571023355225474,0.995,0.98875,0.98125,1.8789482780071447,0.5790983102328415,0.025935093053897757,0.08256487276399099
244,244,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_3200.json,False,3200,0.2,0.9,0.0809375,0.09375,3.06875,0.6347435257998759,0.99875,0.9984375,0.9984375,2.292707559380029,0.6227797351647862,0.01805043040870952,0.010872185141547317
245,245,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_3200.json,False,3200,0,0.9,0.088125,0.1175,3.1303125,0.8677219868977595,0.989375,0.9825,0.979375,2.286590715428829,0.6218691973388667,0.019835271903674526,0.010943117183902968
246,246,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,False,51200,0.005,0.8,0.135309857229351,0.8423663600320306,4.206148317415676,1.385775282993112,0.7510986113552469,0.49846682681978866,0.3350325188961153,2.9331114457483927,0.9512530264085984,0.23479181600175736,0.36943288614226477
247,247,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_800.json,False,800,0.1,0.9,0.01,0.01,2.51875,0.5853004854968973,0.995,0.99375,0.99375,1.9460449856739825,0.562568875084446,0.0026344039914945458,0.0008478187731299765
248,248,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_51200.json,False,51200,0.2,0.9,0.256484375,0.33228515625,4.2626953125,2.5117266254445583,0.9204296875,0.536328125,0.3357421875,3.0481780445028592,1.1413925722387641,0.12193924013661395,0.0888811737005763
249,249,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_6400.json,False,6400,0,0.9,0.16640625,0.22515625,3.48640625,0.8989251750545922,0.9840625,0.9715625,0.963125,2.4400666347205275,0.7045846724581022,0.039963958578834266,0.024987137910821744
250,250,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_6400.json,False,6400,0.2,0.9,0.16125,0.20078125,3.43375,0.6937659132344243,0.999375,0.99921875,0.99484375,2.4477757416149157,0.7069507221200109,0.037508347358075,0.02523645869335579
251,251,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_25600.json,False,25600,0,0.9,0.2558984375,0.3636328125,3.9729296875,1.494841061043825,0.9415234375,0.853359375,0.67453125,2.8076422946426454,0.9207551833932159,0.09776541381740252,0.06652922603607424
252,252,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_3200.json,False,3200,0.005,0.7,0.0928125,0.795,3.068125,0.6397162424834587,0.9871875,0.9490625,0.93,2.217958092331122,0.6241025462899564,0.07116165655408056,0.22521016288337722
253,253,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_12800.json,False,12800,0.05,0.8,0.163515625,0.769453125,3.66984375,0.740423649564518,0.989609375,0.907578125,0.818515625,2.5642045353135896,0.7612757635596151,0.1773597540580628,0.24806122309430578
254,254,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_6400.json,False,6400,0.005,0.7,0.08453125,0.8578125,3.43203125,0.9075428044047553,0.953125,0.8934375,0.85296875,2.368061956628305,0.6689013764432511,0.08753574313832353,0.29015079868976434
255,255,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_25600.json,False,25600,0.05,0.7,0.0665625,0.9166796875,3.883828125,0.7902513776529702,0.9429296875,0.7407421875,0.5800390625,2.743573877468419,0.8311900830106129,0.11788516061958228,0.45106725070781345
256,256,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_800.json,False,800,0.05,0.7,0.05875,0.5275,2.5975,0.6252859170792366,0.995,0.99375,0.99375,1.8917234577485893,0.5812231451580553,0.027544953698577547,0.08738500527333037
257,257,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_25600.json,False,25600,0.005,0.9,0.25609375,0.3633984375,3.97046875,1.4890471423183902,0.9423046875,0.85390625,0.67453125,2.807900627525057,0.9207566342254359,0.0977197105511169,0.06660108742581723
258,258,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,False,51200,0,0.8,0.13473819893365624,0.8430170107220281,4.223443938831709,1.4124210986612622,0.7477686854285882,0.49786145343046306,0.33492178192684025,2.9314667810373147,0.9510900913417341,0.23458755482523697,0.3688210932758088
259,259,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,False,3200,0.05,0.9,0.0878125,0.1053125,3.0825,0.6965776204911969,0.99875,0.996875,0.9940625,2.289961540937611,0.6227100301649139,0.019807586696422637,0.011072376274904773
260,260,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_1600.json,False,1600,0.005,0.9,0.034375,0.03875,2.778125,0.5211201524200407,0.996875,0.99625,0.99625,2.1205703294174456,0.5851991421168251,0.00799301939458545,0.003590940279843377
261,261,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_1600.json,False,1600,0,0.7,0.07125,0.709375,2.88875,0.6157194015851947,0.99,0.963125,0.941875,2.030109771269864,0.6120481031809671,0.045599033031395744,0.14469019228438257
262,262,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_6400.json,False,6400,0.2,0.7,0.11328125,0.825,3.3646875,0.6308745638144009,0.999375,0.99921875,0.99921875,2.424692205528229,0.6894401447591764,0.0980729632599545,0.3064049678027196
263,263,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_51200.json,False,51200,0.05,0.7,0.060682359370730375,0.9298903072178631,4.091521255416325,1.1111922628180382,0.8019674434945544,0.4943982511613382,0.3329039309833314,2.9489485647002813,0.9265193708349794,0.13272418848329437,0.5346715540071247
264,264,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_3200.json,False,3200,0.2,0.7,0.1259375,0.7584375,3.0084375,0.5253118538198773,0.99875,0.9984375,0.9984375,2.26418438228443,0.6201793734066449,0.08135126566539408,0.23854984057018544
265,265,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,False,6400,0.05,0.9,0.16609375,0.21375,3.45234375,0.7723807974218241,0.99875,0.98859375,0.97984375,2.443950338321181,0.7064743011861677,0.039621510634781906,0.025324160029409244
266,266,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_25600.json,False,25600,0,0.8,0.1412109375,0.8212890625,3.9987890625,1.1925613300440945,0.8535546875,0.7059375,0.57859375,2.7270309885431034,0.8564956207941437,0.20448597789871115,0.3020976207638128
267,267,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_12800.json,False,12800,0,0.7,0.06703125,0.9034375,3.86546875,1.2212899410248335,0.871171875,0.778203125,0.704296875,2.511893472199973,0.7345871016498905,0.09972222055077465,0.35185529356214024
268,268,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_51200.json,False,51200,0.005,0.9,0.2713761181203859,0.39629311355025193,4.269110581617905,1.9038576207989788,0.852466700519511,0.5351158157884458,0.33488926213819775,3.0200261504427135,1.0681340387914429,0.1315202923913787,0.08860533838670141
269,269,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_3200.json,False,3200,0.05,0.7,0.1046875,0.780625,3.0296875,0.5535358190202494,0.99875,0.9984375,0.9946875,2.242343574602539,0.6245912505184447,0.07445294741719669,0.2350938635491112
270,270,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_3200.json,False,3200,0.1,0.7,0.110625,0.775,3.0271875,0.551967887440238,0.99875,0.9984375,0.9984375,2.250483003583493,0.6260697893843644,0.07619209882018352,0.23787801883597
271,271,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_6400.json,False,6400,0.1,0.7,0.0971875,0.84390625,3.35984375,0.6610499261065221,0.999375,0.99921875,0.9759375,2.4054284041546374,0.6818670364903672,0.09202020240456668,0.3053169114957031
272,272,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_800.json,False,800,0.1,0.8,0.14375,0.38125,2.54625,0.5964945051031676,0.995,0.99375,0.99375,1.9067974951017763,0.5624489978962548,0.05040805171958805,0.04916666853396989
273,273,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_6400.json,False,6400,0.05,0.7,0.0921875,0.84828125,3.36046875,0.6607092697540484,0.999375,0.981875,0.9365625,2.3935215781695387,0.6770870974921499,0.08978402628133346,0.3002872992775273
274,274,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_1600.json,False,1600,0.1,0.8,0.20375,0.515,2.78625,0.5357147622023551,0.9975,0.996875,0.996875,2.078510562063077,0.5939156793474798,0.09217682646027481,0.09387402408318354
275,275,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_12800.json,False,12800,0.1,0.7,0.081484375,0.887265625,3.645625,0.6494575137098867,0.9996875,0.949609375,0.836640625,2.5714811385731364,0.7566887871793904,0.10545385951262919,0.3775139871607987
276,276,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_25600.json,False,25600,0.1,0.8,0.1655859375,0.7912890625,3.8662890625,0.9279549204701081,0.9787109375,0.794453125,0.6271484375,2.7745445812806335,0.8656173927579248,0.21031682583514072,0.3169771972428772
277,277,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_12800.json,False,12800,0.05,0.9,0.221640625,0.29328125,3.7371875,1.2014750794715385,0.990546875,0.96484375,0.92109375,2.6176241169112333,0.8224241733057314,0.06537444927666373,0.04461392902494033
278,278,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_12800.json,False,12800,0.2,0.8,0.18859375,0.730234375,3.657890625,0.6483948608131834,0.999609375,0.9871875,0.901015625,2.5984652502703294,0.771092469368135,0.1848038190344059,0.24968791887546737
279,279,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_25600.json,False,25600,0.2,0.7,0.09109375,0.889453125,3.8504296875,0.864739914126925,0.9986328125,0.84421875,0.6346484375,2.798075878507076,0.861196124020089,0.13172145918279723,0.46525397824487147
280,280,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_800.json,False,800,0.05,0.9,0.01125,0.01125,2.52,0.5873936406800717,0.995,0.99375,0.99375,1.945772694645198,0.5625701955190225,0.002831735346589667,0.0008666082830303605
281,281,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_25600.json,False,25600,0.005,0.8,0.14265625,0.8198046875,3.9705078125,1.1312329606183698,0.8613671875,0.71109375,0.5808203125,2.729870147816948,0.8570059931089755,0.20496291435865913,0.3030483096710893
282,282,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,False,12800,0.1,0.9,0.219921875,0.286171875,3.7259375,1.1785842212019173,0.9971875,0.97515625,0.930390625,2.620399436668494,0.8228171682400917,0.06431968103621541,0.044783338728117225
283,283,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_1600.json,False,1600,0.2,0.8,0.21875,0.48875,2.7725,0.49588046533155133,0.9975,0.996875,0.996875,2.091205602729531,0.5940281002773679,0.09687734936511258,0.09400494480805552
284,284,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_51200.json,False,51200,0,0.9,0.27158203125,0.39703125,4.26970703125,1.8905820754737401,0.85185546875,0.53478515625,0.3348828125,3.0198184008216664,1.0664795913063292,0.13163777071824148,0.08863691424710728
285,285,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,False,25600,0.2,0.9,0.2474609375,0.3193359375,3.9216015625,1.4241730413645597,0.9944140625,0.9018359375,0.67734375,2.826392010705195,0.925919849964424,0.09190780501981674,0.06708043906629747
286,286,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,False,1600,0.05,0.8,0.2,0.523125,2.79625,0.5555887523957067,0.9975,0.996875,0.996875,2.073671491472003,0.5946908171510631,0.0912261048980425,0.09309115018717935
287,287,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_800.json,False,800,0.05,0.9,0.0,0.0,2.5225,0.6041108651744125,0.995,0.99375,0.99375,1.9472858924496101,0.5655563080195889,0.0,0.0
288,288,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_800.json,False,800,0.2,0.8,0.185,0.2625,2.52875,0.5870299760156428,0.995,0.99375,0.99375,1.9312310122259333,0.5627706633605118,0.054843914550706876,0.03723504403876092
289,289,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_1600.json,False,1600,0.1,0.8,0.2575,0.39125,2.788125,0.5416801364563728,0.9975,0.996875,0.996875,2.096063205919738,0.5901037978869398,0.09929375933817045,0.07071075112072256
290,290,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,False,51200,0.05,0.9,0.0531640625,0.07650390625,4.392890625,2.8329142376607477,0.921640625,0.5312109375,0.3337109375,3.0543571084825683,1.198441490312054,0.00912734689302163,0.004190937095080625
291,291,pam70,hf_uniref50_mutbpe_0.9_3_12_0_12800.json,False,12800,0,0.9,0.006875,0.013125,3.7496875,1.2511108822649786,0.990625,0.98640625,0.984609375,2.6360951680601183,0.8296494948655516,0.0011348651053464597,0.00032765134275094637
