,job_id,mat,tkz_path,is_bpe,v_size,freq_cutoff,sim_cutoff,same_count_pos,same_count_neg,sibling_count_pos,sibling_count_neg
191,191,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_800.json,False,800,0,0.8,110016,73225,1214,411
192,192,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_51200.json,False,51200,0.1,0.7,93933,60908,10897,4642
193,193,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,False,51200,0.05,0.9,96073,63098,1100,238
194,194,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_800.json,False,800,0.2,0.8,110025,73243,1146,382
195,195,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_12800.json,False,12800,0,0.9,100977,66938,598,143
196,196,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_800.json,False,800,0.005,0.8,109988,73153,1214,411
197,197,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_51200.json,False,51200,0.1,0.9,95990,63022,1086,236
198,198,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_51200.json,False,51200,0.005,0.7,93827,60534,11052,4701
199,199,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_3200.json,False,3200,0,0.7,105219,69481,6146,2604
200,200,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_12800.json,False,12800,0.2,0.7,98136,64572,8386,3610
201,201,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_25600.json,False,25600,0.2,0.8,96372,63566,5429,1927
202,202,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_3200.json,False,3200,0.005,0.9,112446,74949,151,31
203,203,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_1600.json,False,1600,0.05,0.9,111473,74201,50,8
204,204,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_25600.json,False,25600,0.05,0.9,98199,64734,852,196
205,205,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_6400.json,False,6400,0.005,0.9,106368,71027,333,76
206,206,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_1600.json,False,1600,0.2,0.7,105309,70135,4710,1952
207,207,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_6400.json,False,6400,0,0.7,104358,68571,7268,3152
208,208,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_12800.json,False,12800,0.1,0.8,98640,65526,4972,1806
209,209,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_25600.json,False,25600,0.1,0.7,94530,61945,10024,4324
210,210,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_12800.json,False,12800,0.2,0.9,100744,66901,591,142
211,211,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_1600.json,False,1600,0.1,0.7,104142,68912,4893,2080
212,212,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_1600.json,False,1600,0.05,0.7,103907,69076,4855,2035
213,213,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_25600.json,False,25600,0.1,0.9,98260,64705,843,195
214,214,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_12800.json,False,12800,0.005,0.8,99293,65891,4867,1760
215,215,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_51200.json,False,51200,0.05,0.8,95068,61463,6686,2497
216,216,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_800.json,False,800,0.2,0.9,113068,75806,7,1
217,217,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_3200.json,False,3200,0.1,0.8,108169,72087,3107,1096
218,218,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_6400.json,False,6400,0.1,0.8,104516,69883,4047,1403
219,219,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_6400.json,False,6400,0.2,0.8,104812,69684,3762,1294
220,220,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_800.json,False,800,0.1,0.7,106055,70592,3076,1323
221,221,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_6400.json,False,6400,0.05,0.8,104770,70072,4027,1419
222,222,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_3200.json,False,3200,0.05,0.8,108218,72027,3100,1118
223,223,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_3200.json,False,3200,0.2,0.8,108236,72214,2912,1004
224,224,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_25600.json,False,25600,0,0.7,95165,62279,9855,4337
225,225,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_12800.json,False,12800,0,0.8,99516,66012,4825,1746
226,226,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_3200.json,False,3200,0,0.8,108306,71923,3000,1055
227,227,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_6400.json,False,6400,0.1,0.9,105936,70683,341,77
228,228,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_800.json,False,800,0.005,0.9,113015,75812,7,1
229,229,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_800.json,False,800,0.2,0.7,107066,71483,2811,1211
230,230,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_51200.json,False,51200,0.1,0.8,95053,61275,6613,2440
231,231,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_12800.json,False,12800,0.005,0.7,99037,64698,8501,3671
232,232,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_1600.json,False,1600,0.005,0.8,107268,71197,2136,722
233,233,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_51200.json,False,51200,0.2,0.7,94891,61345,10014,4216
234,234,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_3200.json,False,3200,0.1,0.9,112308,74916,151,30
235,235,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_6400.json,False,6400,0,0.8,105355,70262,3833,1379
236,236,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_800.json,False,800,0.005,0.7,106015,70795,2891,1236
237,237,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_3200.json,False,3200,0.2,0.9,112406,74950,150,30
238,238,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_3200.json,False,3200,0,0.9,112454,74928,149,31
239,239,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,False,51200,0.005,0.8,94931,61239,6577,2430
240,240,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_800.json,False,800,0.1,0.9,113066,75822,7,1
241,241,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_51200.json,False,51200,0.2,0.9,96095,63177,1055,233
242,242,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_6400.json,False,6400,0,0.9,106359,71022,333,76
243,243,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_6400.json,False,6400,0.2,0.9,106164,70789,341,78
244,244,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_25600.json,False,25600,0,0.9,98240,64762,843,194
245,245,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_3200.json,False,3200,0.005,0.7,105464,69631,6248,2642
246,246,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_12800.json,False,12800,0.05,0.8,98979,65846,4997,1806
247,247,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.005_6400.json,False,6400,0.005,0.7,103890,68294,7424,3191
248,248,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_25600.json,False,25600,0.05,0.7,94316,61463,10032,4380
249,249,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_800.json,False,800,0.05,0.7,105988,70689,3083,1312
250,250,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_25600.json,False,25600,0.005,0.9,98191,64750,849,195
251,251,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,False,51200,0,0.8,94987,61313,6559,2425
252,252,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,False,3200,0.05,0.9,112381,74962,151,31
253,253,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_1600.json,False,1600,0.005,0.9,111485,74205,50,8
254,254,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_1600.json,False,1600,0,0.7,103547,68897,4580,1927
255,255,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_6400.json,False,6400,0.2,0.7,103741,68366,7072,3070
256,256,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_51200.json,False,51200,0.05,0.7,93756,60606,11063,4738
257,257,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_3200.json,False,3200,0.2,0.7,106990,70661,6048,2613
258,258,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,False,6400,0.05,0.9,106224,70869,338,77
259,259,blosum45,hf_uniref50_mutbpe_0.8_3_12_0_25600.json,False,25600,0,0.8,96259,63306,5742,2125
260,260,blosum45,hf_uniref50_mutbpe_0.7_3_12_0_12800.json,False,12800,0,0.7,99195,65065,8445,3675
261,261,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.005_51200.json,False,51200,0.005,0.9,96244,63208,1101,240
262,262,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_3200.json,False,3200,0.05,0.7,106075,69593,6387,2725
263,263,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_3200.json,False,3200,0.1,0.7,106065,69926,6365,2730
264,264,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_6400.json,False,6400,0.1,0.7,103354,68202,7520,3287
265,265,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_800.json,False,800,0.1,0.8,110331,73359,1211,405
266,266,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.05_6400.json,False,6400,0.05,0.7,103434,67996,7547,3269
267,267,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_1600.json,False,1600,0.1,0.8,107916,71632,2168,721
268,268,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.1_12800.json,False,12800,0.1,0.7,98109,64130,8821,3839
269,269,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.1_25600.json,False,25600,0.1,0.8,95785,62970,5875,2161
270,270,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_12800.json,False,12800,0.05,0.9,100932,66889,600,145
271,271,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_12800.json,False,12800,0.2,0.8,99451,65885,4629,1606
272,272,blosum45,hf_uniref50_mutbpe_0.7_3_12_0.2_25600.json,False,25600,0.2,0.7,95353,62551,9454,4002
273,273,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.05_800.json,False,800,0.05,0.9,113015,75812,7,1
274,274,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.005_25600.json,False,25600,0.005,0.8,96207,63222,5742,2131
275,275,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,False,12800,0.1,0.9,100868,66930,593,143
276,276,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.2_1600.json,False,1600,0.2,0.8,107963,71521,2042,694
277,277,blosum45,hf_uniref50_mutbpe_0.9_3_12_0_51200.json,False,51200,0,0.9,96341,63237,1098,239
278,278,blosum45,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,False,25600,0.2,0.9,98329,64677,832,187
279,279,blosum45,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,False,1600,0.05,0.8,107675,71481,2178,727
280,280,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_800.json,False,800,0.05,0.9,113236,75873,0,0
281,281,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_800.json,False,800,0.2,0.8,111087,74298,663,183
282,282,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_1600.json,False,1600,0.1,0.8,109389,72999,1177,316
283,283,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_51200.json,False,51200,0.05,0.9,95390,62267,77,17
284,284,pam70,hf_uniref50_mutbpe_0.9_3_12_0_12800.json,False,12800,0,0.9,100672,67019,12,1
285,285,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_1600.json,False,1600,0.2,0.8,110064,73283,1150,315
286,286,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_12800.json,False,12800,0.005,0.9,100667,67118,9,1
287,287,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_3200.json,False,3200,0.05,0.8,110177,73403,1761,488
288,288,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_6400.json,False,6400,0.05,0.8,106713,70976,2347,663
289,289,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_1600.json,False,1600,0.005,0.7,105233,70139,3400,1433
290,290,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_25600.json,False,25600,0.1,0.7,93631,61930,7062,2845
291,291,pam70,hf_uniref50_mutbpe_0.8_3_12_0_3200.json,False,3200,0,0.8,110315,73563,1729,480
292,292,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_12800.json,False,12800,0.1,0.8,99621,65807,3057,950
293,293,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_3200.json,False,3200,0.2,0.7,108500,71961,4274,1780
294,294,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_25600.json,False,25600,0.005,0.7,93647,62338,6941,2855
295,295,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_1600.json,False,1600,0.05,0.9,112137,74463,0,0
296,296,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_25600.json,False,25600,0.2,0.8,95952,62998,3563,1133
297,297,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_12800.json,False,12800,0.2,0.7,98684,65217,5926,2441
298,298,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_6400.json,False,6400,0.2,0.7,104656,69327,5034,2132
299,299,pam70,hf_uniref50_mutbpe_0.8_3_12_0_6400.json,False,6400,0,0.8,107229,71331,2305,642
300,300,pam70,hf_uniref50_mutbpe_0.9_3_12_0_3200.json,False,3200,0,0.9,113030,75201,0,0
301,301,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_25600.json,False,25600,0.1,0.9,98011,64403,28,4
302,302,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_6400.json,False,6400,0.1,0.7,102954,68387,5290,2218
303,303,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,False,3200,0.005,0.8,110284,73522,1739,480
304,304,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_6400.json,False,6400,0.005,0.8,107163,71285,2309,643
305,305,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_3200.json,False,3200,0.1,0.7,106734,70849,4435,1848
306,306,pam70,hf_uniref50_mutbpe_0.7_3_12_0_51200.json,False,51200,0,0.7,92181,60742,7646,3120
307,307,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,False,25600,0.05,0.8,95633,62636,3759,1173
308,308,pam70,hf_uniref50_mutbpe_0.9_3_12_0_6400.json,False,6400,0,0.9,106721,71038,0,0
309,309,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_1600.json,False,1600,0.05,0.7,105249,70079,3477,1462
310,310,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_12800.json,False,12800,0.2,0.9,100700,67008,9,0
311,311,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_12800.json,False,12800,0.05,0.7,97803,64663,6226,2555
312,312,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_800.json,False,800,0.2,0.9,113236,75873,0,0
313,313,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_51200.json,False,51200,0.1,0.7,93112,60770,7736,3104
314,314,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_51200.json,False,51200,0.005,0.7,92193,60793,7677,3127
315,315,pam70,hf_uniref50_mutbpe_0.9_3_12_0_800.json,False,800,0,0.9,113236,75873,0,0
316,316,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_51200.json,False,51200,0.2,0.8,95935,62757,4037,1301
317,317,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_51200.json,False,51200,0.1,0.9,95272,62221,78,17
318,318,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_12800.json,False,12800,0.005,0.8,100382,66119,2969,919
319,319,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_800.json,False,800,0.1,0.7,108205,72026,2268,950
320,320,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_800.json,False,800,0.005,0.8,111336,74466,661,176
321,321,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_51200.json,False,51200,0.05,0.8,95436,61901,4323,1355
322,322,pam70,hf_uniref50_mutbpe_0.8_3_12_0_12800.json,False,12800,0,0.8,100503,66232,2957,909
323,323,pam70,hf_uniref50_mutbpe_0.7_3_12_0_800.json,False,800,0,0.7,108575,72306,2172,912
324,324,pam70,hf_uniref50_mutbpe_0.7_3_12_0_25600.json,False,25600,0,0.7,93723,62462,6915,2824
325,325,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_800.json,False,800,0.05,0.7,108381,72146,2230,936
326,326,pam70,hf_uniref50_mutbpe_0.8_3_12_0_800.json,False,800,0,0.8,111336,74466,661,176
327,327,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_3200.json,False,3200,0.1,0.9,113045,75156,0,0
328,328,pam70,hf_uniref50_mutbpe_0.7_3_12_0_1600.json,False,1600,0,0.7,105407,70243,3369,1416
329,329,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_6400.json,False,6400,0.1,0.9,106641,71015,0,0
330,330,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_25600.json,False,25600,0.05,0.9,98082,64416,29,6
331,331,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_6400.json,False,6400,0.2,0.9,106650,71010,0,0
332,332,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_6400.json,False,6400,0.005,0.9,106719,71039,0,0
333,333,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_3200.json,False,3200,0.005,0.9,113027,75200,0,0
334,334,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_3200.json,False,3200,0.2,0.9,113072,75177,0,0
335,335,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_12800.json,False,12800,0.005,0.7,98315,65283,6022,2530
336,336,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_25600.json,False,25600,0.2,0.7,95162,62630,6636,2695
337,337,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_6400.json,False,6400,0.1,0.8,106482,70730,2351,675
338,338,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_12800.json,False,12800,0.2,0.8,99459,65616,2941,930
339,339,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_3200.json,False,3200,0.1,0.8,110222,73512,1756,484
340,340,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_25600.json,False,25600,0.1,0.8,95705,62570,3719,1171
341,341,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_12800.json,False,12800,0.1,0.7,97669,64617,6236,2565
342,342,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,False,1600,0.05,0.8,109253,72833,1180,315
343,343,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_6400.json,False,6400,0.005,0.7,103832,69044,5199,2167
344,344,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_25600.json,False,25600,0.05,0.7,93339,61983,7122,2881
345,345,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_3200.json,False,3200,0.2,0.8,110697,73837,1666,464
346,346,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,False,25600,0.2,0.9,98124,64517,19,4
347,347,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_12800.json,False,12800,0.05,0.8,99695,65681,3055,948
348,348,pam70,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,False,51200,0,0.8,95383,61966,4267,1325
349,349,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,False,12800,0.1,0.9,100676,66994,12,0
350,350,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,False,51200,0.005,0.8,95254,61865,4256,1329
351,351,pam70,hf_uniref50_mutbpe_0.8_3_12_0.2_6400.json,False,6400,0.2,0.8,106389,70760,2250,645
352,352,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_3200.json,False,3200,0.005,0.7,106546,70648,4373,1817
353,353,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_800.json,False,800,0.2,0.7,108873,72487,2074,883
354,354,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,False,6400,0.05,0.9,106669,71009,0,0
355,355,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_1600.json,False,1600,0.2,0.7,106652,70916,3323,1421
356,356,pam70,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,False,1600,0,0.8,109239,72837,1174,315
357,357,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,False,3200,0.05,0.9,113056,75163,0,0
358,358,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_1600.json,False,1600,0.005,0.8,109240,72832,1174,315
359,359,pam70,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,False,1600,0,0.9,112137,74463,0,0
360,360,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_6400.json,False,6400,0.05,0.7,102997,68491,5313,2234
361,361,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_800.json,False,800,0.1,0.9,113236,75873,0,0
362,362,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_25600.json,False,25600,0.005,0.9,98010,64397,27,6
363,363,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_3200.json,False,3200,0.05,0.7,106572,70823,4432,1842
364,364,pam70,hf_uniref50_mutbpe_0.9_3_12_0_25600.json,False,25600,0,0.9,98055,64457,24,6
365,365,pam70,hf_uniref50_mutbpe_0.7_3_12_0.1_1600.json,False,1600,0.1,0.7,105249,70067,3496,1504
366,366,pam70,hf_uniref50_mutbpe_0.9_3_12_0_51200.json,False,51200,0,0.9,95269,62069,82,21
367,367,pam70,hf_uniref50_mutbpe_0.9_3_12_0.05_12800.json,False,12800,0.05,0.9,100656,67008,12,1
368,368,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_51200.json,False,51200,0.005,0.9,95248,62077,82,21
369,369,pam70,hf_uniref50_mutbpe_0.7_3_12_0.2_51200.json,False,51200,0.2,0.7,94322,61587,7196,2907
370,370,pam70,hf_uniref50_mutbpe_0.7_3_12_0_3200.json,False,3200,0,0.7,106626,70694,4353,1810
371,371,pam70,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,False,1600,0.1,0.9,112137,74463,0,0
372,372,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_51200.json,False,51200,0.1,0.8,95267,62141,4307,1329
373,373,pam70,hf_uniref50_mutbpe_0.7_3_12_0_6400.json,False,6400,0,0.7,103997,69263,5139,2147
374,374,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_800.json,False,800,0.005,0.9,113236,75873,0,0
375,375,pam70,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,False,800,0.05,0.8,111278,74463,670,178
376,376,pam70,hf_uniref50_mutbpe_0.7_3_12_0_12800.json,False,12800,0,0.7,98561,65500,5994,2503
377,377,pam70,hf_uniref50_mutbpe_0.8_3_12_0_25600.json,False,25600,0,0.8,95981,62869,3693,1145
378,378,pam70,hf_uniref50_mutbpe_0.7_3_12_0.05_51200.json,False,51200,0.05,0.7,92391,60430,7759,3134
379,379,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_51200.json,False,51200,0.2,0.9,95199,62077,59,12
380,380,pam70,hf_uniref50_mutbpe_0.8_3_12_0.1_800.json,False,800,0.1,0.8,111082,74359,678,182
381,381,pam70,hf_uniref50_mutbpe_0.7_3_12_0.005_800.json,False,800,0.005,0.7,108559,72274,2181,914
382,382,pam70,hf_uniref50_mutbpe_0.8_3_12_0.005_25600.json,False,25600,0.005,0.8,96002,62883,3693,1140
383,383,pam70,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,False,1600,0.2,0.9,112137,74463,0,0
384,384,pam70,hf_uniref50_mutbpe_0.9_3_12_0.005_1600.json,False,1600,0.005,0.9,112137,74463,0,0
